"trnOpDate","staCode","gateInComingCnt","gateOutGoingCnt"
"20201113","7140",17,20
"20201113","7150",489,559
"20201113","7160",5617,5651
"20201113","7170",3,0
"20201113","7180",144,163
"20201113","7190",4600,4567
"20201113","7200",121,141
"20201113","7210",1514,1660
"20201113","7220",108,140
"20201113","7230",1273,1314
"20201113","7240",31,43
"20201113","7250",68,97
"20201113","7260",158,225
"20201113","7270",154,73
"20201113","7280",21,27
"20201113","7290",454,645
"20201113","7300",141,204
"20201113","7310",841,802
"20201113","7320",119,127
"20201113","7330",62,91
"20201113","7331",5,4
"20201113","7332",361,250
"20201113","7333",12,9
"20201113","7334",20,32
"20201113","7335",109,194
"20201113","7336",147,144
"20201113","7350",194,195
"20201113","7360",3891,3957
"20201113","7361",21,59
"20201113","7362",93,108
"20201113","7380",684,700
"20201113","7390",473,576
"20201116","0900",7447,7195
"20201116","0910",1417,1417
"20201116","0920",2542,2281
"20201116","0930",6640,6678
"20201116","0940",2818,2788
"20201116","0950",2262,1959
"20201116","0960",10729,11028
"20201116","0970",11446,11449
"20201116","0980",12437,13006
"20201116","0990",17533,18025
"20201116","1000",55623,58097
"20201116","1010",4799,4706
"20201116","1020",23681,23588
"20201116","1030",3165,3165
"20201116","1040",15125,15195
"20201116","1050",1226,1205
"20201116","1060",1704,1686
"20201116","1070",9187,9124
"20201116","1080",26616,27592
"20201116","1090",10011,9830
"20201116","1100",23634,24614
"20201116","1110",6728,6246
"20201116","1120",5395,4826
"20201116","1130",1799,1762
"20201116","1140",68,86
"20201116","1150",884,993
"20201116","1160",3669,3726
"20201116","1170",5328,5714
"20201116","1180",5558,5213
"20201116","1190",2543,2116
"20201116","1191",266,268
"20201116","1192",1628,1963
