code,name,type,address,phone,lon,lat
84622,縣立桃源國小,公立,[545]南投縣埔里鎮桃米里桃米巷68號,(049)2913450,120.925814,23.942184
84623,縣立麒麟國小,公立,[545]南投縣埔里鎮麒麟里武界路7號,(049)2925941,120.990021,23.93044
84624,縣立太平國小,公立,[545]南投縣埔里鎮合成里西安路三段167巷35號,(049)2931385,120.92124,24.026506
84625,縣立忠孝國小,公立,[545]南投縣埔里鎮牛眠里守城路28號,(049)2931582,120.979803,23.991035
84626,縣立中峰國小,公立,[545]南投縣埔里鎮中山路一段228號,(049)2982542,120.984249,23.976524
84627,縣立大成國小,公立,[545]南投縣埔里鎮中山路三段565號,(049)2916517,120.950804,23.969695
84629,縣立草屯國小,公立,[542]南投縣草屯鎮玉峰里玉屏路210號,(049)2362007,120.687178,23.98128
84630,縣立敦和國小,公立,[542]南投縣草屯鎮敦和路72-6號,(049)2365074,120.677511,23.981673
84631,縣立新庄國小,公立,[542]南投縣草屯鎮新庄里新庄三路32號,(049)2333104,120.667891,23.99511
84632,縣立碧峰國小,公立,[542]南投縣草屯鎮碧峰里立人路439號,(049)2334304,120.665664,23.969203
84633,縣立土城國小,公立,[542]南投縣草屯鎮土城里中正路189號,(049)2552024,120.742786,23.983998
84634,縣立雙冬國小,公立,[542]南投縣草屯鎮雙冬里中正路34號,(049)2571362,120.796167,23.984306
84635,縣立炎峰國小,公立,[542]南投縣草屯鎮中興路101號,(049)2333221,120.684613,23.974601
84636,縣立中原國小,公立,[542]南投縣草屯鎮中原里坪腳巷20號,(049)2554631,120.72078,23.985095
84637,縣立平林國小,公立,[542]南投縣草屯鎮健行路65巷90號,(049)2571761,120.762353,23.992281
84638,縣立坪頂國小,公立,[542]南投縣草屯鎮坪頂里南坪路40號,(049)2552074,120.739362,23.966963
84639,縣立僑光國小,公立,[542]南投縣草屯鎮稻香路20-2號,(049)2333684,120.686437,23.993331
84640,縣立北投國小,公立,[542]南投縣草屯鎮北投里文教巷43號,(049)2333614,120.66886,23.982119
84641,縣立富功國小,公立,[542]南投縣草屯鎮富寮里中正路567號,(049)2569213,120.69821,23.979727
84642,縣立竹山國小,公立,[557]南投縣竹山鎮延和里向學街32號,(049)2642016,120.687509,23.761759
84643,縣立延平國小,公立,[557]南投縣竹山鎮集山路二段1161號,(049)2642450,120.707058,23.767999
84644,縣立社寮國小,公立,[557]南投縣竹山鎮集山路一段1723號,(049)2622020,120.721166,23.809905
84645,縣立過溪國小,公立,[557]南投縣竹山鎮福興里鯉南路136號,(049)2642573,120.66685,23.728638
84646,縣立大鞍國小,公立,[557]南投縣竹山鎮大鞍里竹寮巷21號,(049)2841009,120.716787,23.698931
84647,縣立瑞竹國小,公立,[557]南投縣竹山鎮瑞竹里鯉南里251號,(049)2711024,120.666443,23.66404
84648,縣立秀林國小,公立,[557]南投縣竹山鎮頂林路456號,(049)2647285,120.688517,23.733163
84649,縣立雲林國小,公立,[557]南投縣竹山鎮雲林里大明路666號,(049)2643321,120.677025,23.756785
84650,縣立鯉魚國小,公立,[557]南投縣竹山鎮鯉魚里鯉行路92號,(049)2644984,120.654488,23.715188
84651,縣立桶頭國小,公立,[557]南投縣竹山鎮鯉南路312之1號,(049)2711034,120.656403,23.645962
84652,縣立中州國小,公立,[557]南投縣竹山鎮集山路一段955號,(049)2622030,120.738031,23.811837
84653,縣立中和國小,公立,[557]南投縣竹山鎮集山路三段1394號,(049)2642424,120.668178,23.757739
84655,縣立集集國小,公立,[552]南投縣集集鎮育才街147號,(049)2762027,120.668116,23.75753539
84656,縣立隘寮國小,公立,[552]南投縣集集鎮田寮里田寮巷4號,(049)2781154,120.750592,23.832843
84657,縣立永昌國小,公立,[552]南投縣集集鎮永昌里東昌巷4號,(049)2762524,120.799848,23.826957
84658,縣立和平國小,公立,[552]南投縣集集鎮和平里集集街178號,(049)2762036,120.780966,23.82927
84660,縣立名間國小,公立,[551]南投縣名間鄉中山村彰南路220號,(049)2732024,120.697905,23.845071
84661,縣立新街國小,公立,[551]南投縣名間鄉新街村彰南路375號,(049)2223534,120.692522,23.876069
84662,縣立名崗國小,公立,[551]南投縣名間鄉大坑村南田路222號,(049)2271864,120.646458,23.870462
84663,縣立中山國小,公立,[551]南投縣名間鄉名松路一段294號,(049)2582335,120.662529,23.83639
84664,縣立弓鞋國小,公立,[551]南投縣名間鄉名松路二段580號,(049)2581322,120.630549,23.841107
84665,縣立田豐國小,公立,[551]南投縣名間鄉田仔村田仔巷40號,(049)2271509,120.67616,23.87064
84666,縣立僑興國小,公立,[551]南投縣名間鄉東湖村彰南路259號,(049)2732340,120.694196,23.858975
84667,縣立新民國小,公立,[551]南投縣名間鄉新民村新民巷43號,(049)2732514,120.687164,23.821342
84668,縣立鹿谷國小,公立,[558]南投縣鹿谷鄉鹿谷村中正路2段174號,(049)2752048,120.752069,23.749269
84669,縣立秀峰國小,公立,[558]南投縣鹿谷鄉秀峰村仁愛路152號,(049)2671953,120.777778,23.783194
84670,縣立文昌國小,公立,[558]南投縣鹿谷鄉竹林村光復路96號,(049)2676305,120.754624,23.728325
84671,縣立鳳凰國小,公立,[558]南投縣鹿谷鄉鳳凰村仁義路35之1號,(049)2752214,120.780748,23.742122
84672,縣立內湖國小,公立,[558]南投縣鹿谷鄉內湖村興產路51號,(049)2752437,120.780527,23.713304
84673,縣立初鄉國小,公立,[558]南投縣鹿谷鄉初鄉村仁愛路259號,(049)2752513,120.737966,23.767092
84674,縣立瑞田國小,公立,[558]南投縣鹿谷鄉瑞田村仁愛路80號,(049)2671284,120.789631,23.801969
84676,縣立廣興國小,公立,[558]南投縣鹿谷鄉廣興村興產路97號,(049)2752014,120.764553,23.73591
84677,縣立中寮國小,公立,[541]南投縣中寮鄉永平村永平路316號,(049)2691322,120.764751,23.880099
84678,縣立爽文國小,公立,[541]南投縣中寮鄉爽文村龍南路159號,(049)2601003,120.761812,23.935694
84679,縣立永樂國小,公立,[541]南投縣中寮鄉福盛村永樂路88號,(049)2691473,120.799089,23.883424
84680,縣立永康國小,公立,[541]南投縣中寮鄉永福村仙峰巷44號,(049)2691455,120.740052,23.8867
84681,縣立清水國小,公立,[541]南投縣中寮鄉清水村瀧林巷3號,(049)2601079,120.791323,23.945181
84682,縣立至誠國小,公立,[541]南投縣中寮鄉永平路489之1號,(049)2227215,120.721008,23.893478
84683,縣立永和國小,公立,[541]南投縣中寮鄉龍南路321之1號,(049)2601068,120.732127,23.924827
84684,縣立廣福國小,公立,[541]南投縣中寮鄉廣福村內城巷3之2號,(049)2691464,120.759544,23.899206
84687,縣立魚池國小,公立,[555]南投縣魚池鄉魚池村瓊文巷41號,(049)2895537,120.93731,23.898952
84688,縣立頭社國小,公立,[555]南投縣魚池鄉頭社村平和巷105號,(049)2861237,120.902666,23.837316
84689,縣立東光國小,公立,[555]南投縣魚池鄉東光村慶隆巷36號,(049)2880584,120.966696,23.890466
84690,縣立五城國小,公立,[555]南投縣魚池鄉五城村華龍巷1之2號,(049)2896455,120.889143,23.890896
84691,縣立明潭國小,公立,[555]南投縣魚池鄉水社村中山路190號,(049)2855045,120.91079,23.867936
84693,縣立新城國小,公立,[555]南投縣魚池鄉新城村通文巷7之1號,(049)2895724,120.924251,23.904191
84694,縣立伊達邵國小,公立,[555]南投縣魚池鄉日月村中正路211巷1號,(049)2850441,120.93547,23.848534
84695,縣立共和國小,公立,[555]南投縣魚池鄉共和村五馬巷57之1號,(049)2880608,120.966261,23.919214
84696,縣立國姓國小,公立,[544]南投縣國姓鄉石門村國姓路311號,(049)2721018,120.857063,24.038979
84697,縣立北山國小,公立,[544]南投縣國姓鄉中正路4段119-1號,(049)2451935,120.876678,23.980411
84698,縣立北港國小,公立,[544]南投縣國姓鄉北港村國姓路63號,(049)2461345,120.911083,24.05673
84699,縣立福龜國小,公立,[544]南投縣國姓鄉福龜村長壽巷83號,(049)2721019,120.82294,24.012301
84700,縣立長流國小,公立,[544]南投縣國姓鄉長流村大長路559號,(049)2431006,120.876329,24.066701
84701,縣立南港國小,公立,[544]南投縣國姓鄉南港路112之8號,(049)2451937,120.869528,23.950849
84702,縣立育樂國小,公立,[544]南投縣國姓鄉柑林村中正路2段223號,(049)2721274,120.845862,24.017305
84703,縣立港源國小,公立,[544]南投縣國姓鄉南港村港頭巷60號,(049)2451933,120.865995,23.928052
84704,縣立長福國小,公立,[544]南投縣國姓鄉長福村大長路71號,(049)2431295,120.887996,24.092749
84705,縣立乾峰國小,公立,[544]南投縣國姓鄉乾溝村中西巷3號,(049)2721385,120.824609,24.027895
84706,縣立水里國小,公立,[553]南投縣水里鄉南光村民族路151號,(049)2770014,120.854753,23.810077
84707,縣立郡坑國小,公立,[553]南投縣水里鄉上安村水信路3段303巷8號,(049)2821421,120.855427,23.73696
84708,縣立民和國小,公立,[553]南投縣水里鄉民和村文明路70號,(049)2741140,120.932567,23.795173
84709,縣立新興國小,公立,[553]南投縣水里鄉新興村新興巷15號,(049)2811187,120.870628,23.884115
84711,縣立永興國小,公立,[553]南投縣水里鄉永興村林朋巷148號,(049)2772545,120.863592,23.784725
84714,縣立成城國小,公立,[553]南投縣水里鄉中山路二段150號,(049)2770140,120.848389,23.819694
84716,縣立信義國小,公立,[556]南投縣信義鄉明德村玉山路24號,(049)2791263,120.854738,23.697932
84717,縣立羅娜國小,公立,[556]南投縣信義鄉羅娜村1鄰信筆巷73號,(049)2831327,120.87009,23.628337
84718,縣立同富國小,公立,[556]南投縣信義鄉同富村同和巷4號,(049)2701503,120.887789,23.593848
84719,縣立愛國國小,公立,[556]南投縣信義鄉愛國村愛國巷108號,(049)2791465,120.848623,23.693861
84720,縣立人和國小,公立,[556]南投縣信義鄉人和村民生巷3號,(049)2773259,120.897032,23.779745
84721,縣立地利國小,公立,[556]南投縣信義鄉地利村開信巷17號,(049)2741254,120.943374,23.794194
84722,縣立東埔國小,公立,[556]南投縣信義鄉東埔村開高巷63號,(049)2701340,120.927957,23.561599
84724,縣立潭南國小,公立,[556]南投縣信義鄉潭南村和平巷49號,(049)2741381,120.940253,23.821297
84727,縣立桐林國小,公立,[556]南投縣信義鄉同富村太平巷18號,(049)2701483,120.875065,23.560312
84728,縣立隆華國小,公立,[556]南投縣信義鄉神木村民和巷65-6號,(049)2701478,120.867746,23.5634
84729,縣立希娜巴嵐國小,公立,[556]南投縣信義鄉新鄉村新鄉路80號,(049)2831591,120.869435,23.639873
84730,縣立久美國小,公立,[556]南投縣信義鄉望美村美信巷54號,(049)2831506,120.884319,23.615478
84731,縣立雙龍國小,公立,[556]南投縣信義鄉雙龍村光復巷4號,(049)2741325,120.949831,23.786004
84732,縣立豐丘國小,公立,[556]南投縣信義鄉豐丘村高平巷77號,(049)2791723,120.87513,23.670289
84733,縣立仁愛國小,公立,[546]南投縣仁愛鄉大同村山農巷5號,(049)2802373,121.133247,24.020472
84734,縣立親愛國小,公立,[546]南投縣仁愛鄉親愛村高平路3號,(049)2974033,121.109247,23.967763
84735,縣立法治國小,公立,[546]南投縣仁愛鄉法治村界山巷6號,(049)2977061,121.046193,23.916706
84736,縣立合作國小,公立,[546]南投縣仁愛鄉合作村平生路23號,(049)2970063,121.216618,24.086275
84737,縣立互助國小,公立,[546]南投縣仁愛鄉互助村中華路19號,(049)2941016,120.969626,24.06306
84738,縣立力行國小,公立,[546]南投縣仁愛鄉力行村新望洋67號,(049)2955078,121.194336,24.148724
84739,縣立南豐國小,公立,[546]南投縣仁愛鄉南豐村楓林路3號,(049)2920037,121.078613,24.000305
84740,縣立中正國小,公立,[546]南投縣仁愛鄉中正村平等巷114號,(049)2925114,120.99119,23.904648
84741,縣立廬山國小,公立,[546]南投縣仁愛鄉精英村中華巷19號,(049)2970385,121.186213,24.035074
84742,縣立發祥國小,公立,[546]南投縣仁愛鄉發祥村光復巷24號,(049)2955030,121.157417,24.123868
84743,縣立萬豐國小,公立,[546]南投縣仁愛鄉萬豐村清華巷8號,(049)2974123,121.076248,23.946871
84744,縣立都達國小,公立,[546]南投縣仁愛鄉都達村法觀路17號,(049)2970053,121.192195,24.059515
84745,縣立春陽國小,公立,[546]南投縣仁愛鄉春陽村永樂巷58號,(049)2802573,121.149074,24.029426
84746,縣立紅葉國小,公立,[546]南投縣仁愛鄉發祥村仁盛路70號,(049)2955075,121.177232,24.159707
84747,縣立清境國小,公立,[546]南投縣仁愛鄉定遠新村24號,(049)2802572,121.158749,24.046253
84748,縣立漳興國小,公立,[540]南投縣南投市復興路669號,(049)2224013,120.681071,23.91813
84749,縣立虎山國小,公立,[542]南投縣草屯鎮新生路76號,(049)2339107,120.684486,23.962855
84750,縣立康壽國小,公立,[540]南投縣南投市南陽路269號,(049)2243457,120.686336,23.913264
84751,縣立前山國小,公立,[557]南投縣竹山鎮自強路100號,(049)2660662,120.677308,23.751165
91601,私立維多利亞小學,私立,[640]雲林縣斗六市鎮南路1110號,(05)5378899,120.552556,23.679231
91602,私立福智國小,私立,[646]雲林縣古坑鄉麻園村平和21號,(05)5828222,120.521179,23.634951
91603,私立福智實驗國小,私立,[646]雲林縣古坑鄉麻園村平和21號,(05)5828222,120.521179,23.634951
94601,縣立鎮西國小,公立,[640]雲林縣斗六市中和里西平路3號,(05)5322047,120.5393,23.70783
94602,縣立鎮東國小,公立,[640]雲林縣斗六市鎮東里文化路205號,(05)5322700,120.552747,23.711872
94603,縣立溝壩國小,公立,[640]雲林縣斗六市溝壩里仁義路93號,(05)5220734,120.537499,23.674111
94604,縣立梅林國小,公立,[640]雲林縣斗六市梅林里梅林路256號,(05)5572211,120.601454,23.702584
94605,縣立石榴國小,公立,[640]雲林縣斗六市榴南里南仁路51號,(05)5573386,120.585323,23.721672
94606,縣立溪洲國小,公立,[640]雲林縣斗六市溪洲里萬年路809號,(05)5512485,120.555533,23.741409
94607,縣立林頭國小,公立,[640]雲林縣斗六市林頭里榮譽路177號,(05)5322538,120.557209,23.704502
94608,縣立保長國小,公立,[640]雲林縣斗六市保庄里保長路155號,(05)5322982,120.517304,23.705667
94609,縣立鎮南國小,公立,[640]雲林縣斗六市社口里南揚街60號,(05)5322524,120.538537,23.698665
94610,縣立公誠國小,公立,[640]雲林縣斗六市鎮北里北平路95號,(05)5322536,120.5383384,23.7149908
94611,縣立久安國小,公立,[640]雲林縣斗六市久安里久安南路120號,(05)5222724,120.513656,23.676932
94612,縣立古坑國(中)小,公立,[646]雲林縣古坑鄉朝陽路3號,(05)5821024,120.567246,23.645842
94613,縣立東和國小,公立,[646]雲林縣古坑鄉東和村文化路120號,(05)5263153,120.568635,23.684913
94614,縣立永光國小,公立,[646]雲林縣古坑鄉永光村文昌路84號,(05)5821057,120.553693,23.626731
94615,縣立華山國小,公立,[646]雲林縣古坑鄉華山村41號,(05)5901243,120.596751,23.595303
94616,縣立棋山國小,公立,[646]雲林縣古坑鄉棋盤村棋山路49號,(05)5263673,120.603834,23.686416
94617,縣立桂林國小,公立,[646]雲林縣古坑鄉桂林村95號,(05)5901048,120.60786,23.611958
94618,縣立樟湖生態國(中)小,公立,[646]雲林縣古坑鄉樟湖村石橋50-2號,(05)5811044,120.631468,23.603869
94619,縣立草嶺生態地質國小,公立,[646]雲林縣古坑鄉草嶺村56-8號,(05)5831010,120.694675,23.586096
94620,縣立華南國小,公立,[646]雲林縣古坑鄉華南村28號,(05)5901529,120.574737,23.596447
94621,縣立興昌國小,公立,[646]雲林縣古坑鄉崁腳村南昌路6號,(05)5821060,120.5374236,23.61177298
94622,縣立山峰華德福實小,公立,[646]雲林縣古坑鄉荷苞村山峰17號,(05)5822075,120.615471,23.630459
94623,縣立水碓國小,公立,[646]雲林縣古坑鄉水碓村97號,(05)5821049,120.56458,23.662602
94624,縣立新光國小,公立,[646]雲林縣古坑鄉新庄村新庄1之1號,(05)5260572,120.586479,23.687007
94625,縣立林內國小,公立,[643]雲林縣林內鄉中正路111號,(05)5892019,120.617534,23.75946
94626,縣立重興國小,公立,[643]雲林縣林內鄉重興村重興路15號,(05)5892044,120.57913,23.764068
94627,縣立九芎國小,公立,[643]雲林縣林內鄉九芎村文化路10號,(05)5892647,120.603094,23.744057
94628,縣立成功國小,公立,[643]雲林縣林內鄉坪頂村1號,(05)5892090,120.648865,23.751937
94629,縣立林中國小,公立,[643]雲林縣林內鄉林中村公園路4號,(05)5892064,120.6147501,23.75434069
94630,縣立民生國小,公立,[643]雲林縣林內鄉烏塗村華興路1號,(05)5892714,120.5976772,23.76760089
94631,縣立斗南國小,公立,[630]雲林縣斗南鎮西歧里文昌路150號,(05)5972020,120.479491,23.680295
94632,縣立大東國小,公立,[630]雲林縣斗南鎮新崙里港漧路1號,(05)5972434,120.437828,23.678317
94633,縣立石龜國小,公立,[630]雲林縣斗南鎮石龜里南生路1號,(05)5972354,120.482606,23.641667
94634,縣立重光國小,公立,[630]雲林縣斗南鎮將軍里溫厝1號,(05)5972454,120.511326,23.657252
94635,縣立文安國小,公立,[630]雲林縣斗南鎮延平路一段189號,(05)5972265,120.481122,23.691783
94636,縣立僑真國小,公立,[630]雲林縣斗南鎮延平路二段642號,(05)5972241,120.474902,23.668091
94637,縣立莿桐國小,公立,[647]雲林縣莿桐鄉莿桐村中正路147號,(05)5842065,120.498563,23.757135
94638,縣立饒平國小,公立,[647]雲林縣莿桐鄉饒平村饒平路1號,(05)5842071,120.522266,23.777362
94639,縣立大美國小,公立,[647]雲林縣莿桐鄉大美村23號,(05)5842504,120.494431,23.738178
94640,縣立六合國小,公立,[647]雲林縣莿桐鄉六合村東興路63號,(05)5712810,120.5634966,23.76858934
94641,縣立僑和國小,公立,[647]雲林縣莿桐鄉興桐村新庄1號,(05)5842230,120.492942,23.764036
94642,縣立育仁國小,公立,[647]雲林縣莿桐鄉甘厝村75號,(05)5842525,120.487224,23.75874
94643,縣立大埤國小,公立,[631]雲林縣大埤鄉南和村中正路23號,(05)5912007,120.432122,23.644887
94644,縣立舊庄國小,公立,[631]雲林縣大埤鄉怡然村怡然路92號,(05)5912094,120.401596,23.63381
94645,縣立仁和國小,公立,[631]雲林縣大埤鄉豐岡村仁和路4號,(05)5912454,120.4225641,23.66264053
94646,縣立嘉興國小,公立,[631]雲林縣大埤鄉嘉興村嘉興路65號,(05)5912434,120.4591288,23.64706881
94647,縣立聯美國小,公立,[631]雲林縣大埤鄉聯美村聯豐路99號,(05)5912224,120.400274,23.650312
94648,縣立虎尾國小,公立,[632]雲林縣虎尾鎮明正路88號,(05)6322026,120.43149,23.71347
94649,縣立立仁國小,公立,[632]雲林縣虎尾鎮立仁街40號,(05)6322205,120.427895,23.705819
94650,縣立大屯國小,公立,[632]雲林縣虎尾鎮東屯里147號,(05)6651284,120.388953,23.701832
94651,縣立中溪國小,公立,[632]雲林縣虎尾鎮頂溪里過溪路63號,(05)6222385,120.462757,23.727067
94652,縣立光復國小,公立,[632]雲林縣虎尾鎮墾地里光復莊11鄰39號,(05)6326257,120.399454,23.741444
94653,縣立中正國小,公立,[632]雲林縣虎尾鎮林森路一段64號,(05)6322710,120.441551,23.718995
94654,縣立平和國小,公立,[632]雲林縣虎尾鎮平和里光復路22號,(05)6322742,120.451251,23.707508
94655,縣立廉使國小,公立,[632]雲林縣虎尾鎮廉使里文科路1410號,(05)6322703,120.420694,23.716737
94656,縣立惠來國小,公立,[632]雲林縣虎尾鎮惠來里114號,(05)6222344,120.485142,23.729057
94657,縣立拯民國小,公立,[632]雲林縣虎尾鎮建國三村10號,(05)6324840,120.408151,23.709264
94658,縣立安慶國小,公立,[632]雲林縣虎尾鎮民主路36號,(05)6322161,120.433718,23.703392
94659,縣立土庫國小,公立,[633]雲林縣土庫鎮順天里中正路69號,(05)6622524,120.388965,23.676117
94660,縣立馬光國小,公立,[633]雲林縣土庫鎮西平里馬光路174號,(05)6653864,120.352155,23.706002
94661,縣立埤腳國小,公立,[633]雲林縣土庫鎮埤腳里56號,(05)6622204,120.360257,23.676234
94662,縣立後埔國小,公立,[633]雲林縣土庫鎮後埔里241號,(05)6650483,120.37123,23.699881
94663,縣立秀潭國小,公立,[633]雲林縣土庫鎮奮起里秀潭9號,(05)6622004,120.349559,23.656945
94664,縣立新庄國小,公立,[633]雲林縣土庫鎮新庄里南新庄1號,(05)6652874,120.371174,23.733108
94665,縣立宏崙國小,公立,[633]雲林縣土庫鎮崙內里果圍41號,(05)6653824,120.345561,23.691341
94666,縣立褒忠國小,公立,[634]雲林縣褒忠鄉埔姜村中勝路72號,(05)6972054,120.310457,23.700848
94667,縣立龍巖國小,公立,[634]雲林縣褒忠鄉民生路28巷15號,(05)6972454,120.303383,23.721722
94668,縣立復興國小,公立,[634]雲林縣褒忠鄉新湖村復興路71號,(05)6972490,120.28393,23.704803
94669,縣立潮厝華德福實驗國小,公立,[634]雲林縣褒忠鄉潮厝村96號,(05)6972644,120.33586,23.719712
94670,縣立東勢國小,公立,[635]雲林縣東勢鄉東南村東榮路29巷9號,(05)6991036,120.257101,23.674264
94671,縣立安南國小,公立,[635]雲林縣東勢鄉安南村安南路109號,(05)6991454,120.246826,23.702655
94672,縣立明倫國小,公立,[635]雲林縣東勢鄉月眉村中山路10號,(05)6991504,120.284993,23.68287
94673,縣立同安國小,公立,[635]雲林縣東勢鄉同安路67號,(05)6991244,120.265742,23.711561
94674,縣立龍潭國小,公立,[635]雲林縣東勢鄉龍潭村信義路1號,(05)6991414,120.239335,23.690068
94675,縣立臺西國小,公立,[636]雲林縣臺西鄉台西村民權路9號,(05)6982045,120.199543,23.701746
94676,縣立崙豐國小,公立,[636]雲林縣臺西鄉永豐村崙豐路42號,(05)6982142,120.208689,23.719988
94677,縣立泉州國小,公立,[636]雲林縣臺西鄉牛厝村舊泉州20號,(05)6982145,120.204089,23.675699
94678,縣立新興國小,公立,[636]雲林縣臺西鄉和豐村復興路53號,(05)6900143,120.2228274,23.73992616
94679,縣立尚德國小,公立,[636]雲林縣臺西鄉溪頂村12號,(05)6982074,120.189057,23.68323
94680,縣立文昌國小,公立,[648]雲林縣西螺鎮中興里延平路504號,(05)5862013,120.452029,23.800263
94681,縣立中山國小,公立,[648]雲林縣西螺鎮廣福里新街路2號,(05)5862039,120.4653112,23.79458959
94682,縣立廣興國小,公立,[648]雲林縣西螺鎮廣興里廣興路59號,(05)5863094,120.4581882,23.76733472
94683,縣立安定國小,公立,[648]雲林縣西螺鎮河南里埔心路210號,(05)5863154,120.439297,23.798161
94684,縣立吳厝國小,公立,[648]雲林縣西螺鎮九隆里44號,(05)5863074,120.431234,23.751958
94685,縣立大新國小,公立,[648]雲林縣西螺鎮大新里215號,(05)5862974,120.488217,23.787951
94686,縣立文賢國小,公立,[648]雲林縣西螺鎮公館里1號,(05)5863164,120.4640077,23.74912304
94687,縣立文興國小,公立,[648]雲林縣西螺鎮新豐里新社路257號,(05)5863174,120.4446576,23.78806746
94688,縣立二崙國小,公立,[649]雲林縣二崙鄉崙東村中興路36號,(05)5982241,120.412992,23.772196
94689,縣立三和國小,公立,[649]雲林縣二崙鄉三和村二鄰17號,(05)5982795,120.392816,23.748605
94690,縣立油車國小,公立,[649]雲林縣二崙鄉港後村港後路60號,(05)5982600,120.390972,23.795169
94691,縣立大同國小,公立,[649]雲林縣二崙鄉大同村大同路5號,(05)5982996,120.376396,23.79397
94692,縣立永定國小,公立,[649]雲林縣二崙鄉永定村永定路238號,(05)5982796,120.419223,23.79613
94693,縣立義賢國小,公立,[649]雲林縣二崙鄉楊賢村楊賢路1號,(05)5982797,120.413967,23.817097
94694,縣立旭光國小,公立,[649]雲林縣二崙鄉大庄村酒姑村54號,(05)5982601,120.364692,23.811864
94695,縣立來惠國小,公立,[649]雲林縣二崙鄉來惠村來惠路12號,(05)5982995,120.397069,23.768111
94696,縣立崙背國小,公立,[637]雲林縣崙背鄉大同路154號,(05)6962004,120.347004,23.758683
94697,縣立豐榮國小,公立,[637]雲林縣崙背鄉豐榮村豐榮路21號,(05)6552006,120.3119219,23.79244558
94698,縣立大有國小,公立,[637]雲林縣崙背鄉大有村一鄰14號,(05)6962741,120.308915,23.764006
94699,縣立中和國小,公立,[637]雲林縣崙背鄉草湖村二鄰2號,(05)6552384,120.33016,23.792724
94700,縣立陽明國小,公立,[637]雲林縣崙背鄉水尾村頂街1號,(05)6967670,120.355751,23.785526
94701,縣立東興國小,公立,[637]雲林縣崙背鄉羅厝村東興路1號,(05)6962164,120.3741287,23.75578044
94702,縣立麥寮國小,公立,[638]雲林縣麥寮鄉麥津村中山路260號,(05)6932266,120.254116,23.750741
94703,縣立橋頭國小,公立,[638]雲林縣麥寮鄉橋頭村仁德路248號,(05)6912358,120.273867,23.797885
94704,縣立明禮國小,公立,[638]雲林縣麥寮鄉崙後村92號,(05)6932244,120.265645,23.773817
94705,縣立興華國小,公立,[638]雲林縣麥寮鄉興華村興化路1號,(05)6932574,120.293138,23.748774
94706,縣立豐安國小,公立,[638]雲林縣麥寮鄉後安村227號,(05)6932759,120.234712,23.789705
94707,縣立南陽國小,公立,[651]雲林縣北港鎮南安里光明路59號,(05)7832106,120.300982,23.566462
94708,縣立北辰國小,公立,[651]雲林縣北港鎮新街里成功路30號,(05)7832153,120.302657,23.577625
94709,縣立好收國小,公立,[651]雲林縣北港鎮好收里好收路20號,(05)7922254,120.284288,23.597878
94710,縣立育英國小,公立,[651]雲林縣北港鎮番溝里84號,(05)7921224,120.278605,23.622544
94711,縣立東榮國小,公立,[651]雲林縣北港鎮溝皂里174號,(05)7921304,120.293507,23.612801
94712,縣立朝陽國小,公立,[651]雲林縣北港鎮扶朝里76號,(05)7832904,120.285043,23.557048
94713,縣立辰光國小,公立,[651]雲林縣北港鎮新厝里49號,(05)7834320,120.318163,23.587239
94714,縣立僑美國小,公立,[651]雲林縣北港鎮草湖里華勝路655號,(05)7832307,120.301722,23.593146
94715,縣立元長國小,公立,[655]雲林縣元長鄉長南村元西路76號,(05)7882017,120.309226,23.652207
94716,縣立新生國小,公立,[655]雲林縣元長鄉瓦搖村新生路11號,(05)7983093,120.358963,23.637689
94717,縣立客厝國小,公立,[655]雲林縣元長鄉頂寮村11號,(05)7882718,120.328301,23.636928
94718,縣立山內國小,公立,[655]雲林縣元長鄉山內村南山路3號,(05)7882152,120.311537,23.674008
94719,縣立仁德國小,公立,[655]雲林縣元長鄉內寮村內寮路6號,(05)7861976,120.355446,23.620204
94720,縣立忠孝國小,公立,[655]雲林縣元長鄉龍岩村148號,(05)7882096,120.314645,23.620726
94721,縣立仁愛國小,公立,[655]雲林縣元長鄉潭西村潭內路1號,(05)7882710,120.289298,23.640891
94722,縣立信義國小,公立,[655]雲林縣元長鄉五塊村北水路8號,(05)7882712,120.277666,23.654232
94723,縣立和平國小,公立,[655]雲林縣元長鄉子茂村4號,(05)7882684,120.333226,23.669744
94724,縣立四湖國小,公立,[654]雲林縣四湖鄉四湖村中山東路37號,(05)7872100,120.228443,23.636645
94725,縣立東光國小,公立,[654]雲林縣四湖鄉溪底村成功路11號,(05)7821728,120.272229,23.651935
94726,縣立飛沙國小,公立,[654]雲林縣四湖鄉飛沙村大同路26號,(05)7723688,120.177346,23.643083
94727,縣立林厝國小,公立,[654]雲林縣四湖鄉林東村中華路1號,(05)7721320,120.178899,23.669167
94728,縣立三崙國小,公立,[654]雲林縣四湖鄉崙南村延平南路18號,(05)7721044,120.156021,23.6517
94729,縣立建陽國小,公立,[654]雲林縣四湖鄉箔子村箔子寮333號,(05)7721851,120.152064,23.633422
94730,縣立南光國小,公立,[654]雲林縣四湖鄉蔡厝村蔡厝路90號,(05)7872434,120.219174,23.61201
94731,縣立鹿場國小,公立,[654]雲林縣四湖鄉鹿場村中鹿場路27號,(05)7872454,120.242737,23.622447
94732,縣立明德國小,公立,[654]雲林縣四湖鄉溪尾村中溪尾30號,(05)7872450,120.199597,23.65297
