"company","store","code","address","phone","lon","lat"
"7_11","新舍東門市","970886","高雄市梓官區大舍里大舍南路2號1樓","07-6104453",120.261447400537,22.747057833453
"7_11","赤東門市","968458","高雄市梓官區赤東里赤崁南路95號95-1號1F","07-6101134",120.248880587277,22.7355783901366
"7_11","亞熱帶門市","970956","高雄市梓官區典寶里大舍南路175號","07-6106465",120.263244720466,22.7429262988352
"7_11","梓官門市","181990","高雄市梓官區和平路278號1樓","07-6106291",120.262821494378,22.7591056156246
"7_11","仁馨門市","952822","高雄市梓官區梓義里中崙路287號","07-6100625",120.268171330047,22.7607793710317
"7_11","正港門市","967503","高雄市梓官區智蚵里中正路186號","07-6106594",120.256581365031,22.7290388364283
"7_11","嘉好門市","199588","高雄市梓官區嘉展路370號","07-6109619",120.255624795457,22.7360726678812
"7_11","新長澄門市","228237","高雄市鳥松區大埤路123號","07-7353649",120.356028528559,22.6498465778362
"7_11","長青門市","996349","高雄市鳥松區大智路5號7號1樓","07-7327025",120.361246321045,22.6589918354351
"7_11","翔盛門市","971557","高雄市鳥松區水土埔里神農路479號","07-7351489",120.381449991657,22.6589310862244
"7_11","球場門市","215138","高雄市鳥松區本館路196號1樓","07-3706395",120.335889048777,22.6559480828388
"7_11","新鳳松門市","148661","高雄市鳥松區鳥松里大仁北路2號1樓","07-7353853",120.362640871678,22.6626655607988
"7_11","正修門市","941198","高雄市鳥松區鳥松里澄清路840號","07-7352360",120.349648150924,22.6507795186014
"7_11","仁美門市","158381","高雄市鳥松區學堂路18號20號","07-7318554",120.392531218508,22.6584380805358
"7_11","湖慧門市","954666","高雄市湖內區中山路一段540-1號","07-6935969",120.240157060565,22.8952943676659
"7_11","太湖門市","165518","高雄市湖內區中正路二段158號1樓","07-6992060",120.211940690581,22.9086185215892
"7_11","瑞蓁門市","138561","高雄市湖內區海埔里信義路4號","07-6991798",120.223498234214,22.8958672658721
"7_11","新東專門市","136727","高雄市湖內區湖東里中山路一段229號","07-6935310",120.249571982255,22.8806810534595
"7_11","東敏門市","967606","高雄市湖內區湖東里東方路103-1號103-2號","07-6935784",120.248074368639,22.8794576304219
"7_11","千湖門市","950479","高雄市湖內區葉厝里保生路135號137號","07-6995620",120.220688713358,22.9070865616778
"7_11","建興門市","996899","高雄市新興區七賢二路86號","07-2863634",120.298886616066,22.6344554178764
"7_11","美麗島門市","193029","高雄市新興區中山一路115號(美麗島站內)","07-2361722",120.301482426796,22.6315553091113
"7_11","天健門市","238821","高雄市新興區中山一路279號","07-2861637",120.301933501342,22.6356697980672
"7_11","尚義門市","130246","高雄市新興區中正二路218號","07-2236482",120.315423950707,22.6307698673709
"7_11","正達門市","197423","高雄市新興區中正三路45號1樓","07-2236459",120.308794547122,22.6305878956069
"7_11","正仁門市","214630","高雄市新興區中正三路84號1樓","07-2365274",120.307487408401,22.6312957718893
"7_11","新三華門市","971502","高雄市新興區中東里復興一路72號1樓","07-2368423",120.308503730511,22.6329257166715
"7_11","崛星門市","196486","高雄市新興區五福二路209.211號","07-2819071",120.301689050488,22.6235582564809
"7_11","愛仁門市","202305","高雄市新興區五福二路43號1樓2樓45號1樓2樓","07-2214946",120.307462126182,22.6250643147764
"7_11","興村門市","948708","高雄市新興區五福二路92號","07-2829812",120.307975634213,22.6256806269518
"7_11","高銀門市","980403","高雄市新興區六合一路158號","07-2357948",120.303209064862,22.6331285317944
"7_11","中義門市","214342","高雄市新興區六合一路27號","07-2362131",120.312123175477,22.6320923511459
"7_11","鑫明莊門市","981820","高雄市新興區六合二路24號","07-2854756",120.300996046645,22.6328841945264
"7_11","合莊門市","212368","高雄市新興區六合二路37號","07-2854332",120.300654105537,22.6323614532197
"7_11","文昌門市","217536","高雄市新興區六合路117號","07-2242435",120.315649345976,22.6318184172741
"7_11","文漾門市","207698","高雄市新興區文橫二路164-1號.164-2號","07-2815281",120.303655839374,22.623422296082
"7_11","瑞賢門市","194516","高雄市新興區民族二路90號","07-2230613",120.313876581842,22.6334183610866
"7_11","明星門市","129198","高雄市新興區自立二路146號","07-2889297",120.298373638121,22.6331617612733
"7_11","大港埔門市","928612","高雄市新興區東坡里大同一路81號83號","07-2820698",120.304322347617,22.6288256837603
"7_11","新球庭門市","238452","高雄市新興區林森一路162號","07-2414062",120.30478862749,22.6301281601648
"7_11","寶成門市","865627","高雄市新興區青年一路220號","07-2822363",120.308511007013,22.6223053557353
"7_11","信賢門市","110769","高雄市新興區南港里七賢一路432號1樓","07-2360634",120.30548143118,22.6345562955554
"7_11","新崛江門市","216474","高雄市新興區振成里新田路114號","07-2163995",120.304282568806,22.6226031950548
"7_11","復橫門市","201900","高雄市新興區復興一路28號30號32號1樓","07-2268701",120.308209112454,22.6294788412939
"7_11","新新賢門市","920582","高雄市新興區開平里七賢一路268號270號","07-2385607",120.309407635496,22.6342752198626
"7_11","新田門市","228905","高雄市新興區新田路144號1樓2樓144之1號1樓2樓","07-2219296",120.302983134122,22.6221640818325
"7_11","清漢門市","170129","高雄市新興區德望里民生一路154號1樓","07-2222403",120.309936495168,22.6279106789227
"7_11","久昌門市","966902","高雄市楠梓區久昌里盛昌街26,28號","07-3647112",120.288955718957,22.7155199031743
"7_11","晉學門市","249131","高雄市楠梓區大學西路815.817號","07-3641146",120.275611726731,22.7325392978547
"7_11","德中門市","188429","高雄市楠梓區中和里德中路8號1樓","07-5910016",120.280441684373,22.7213539937498
"7_11","建楠門市","159281","高雄市楠梓區中陽里建楠路139號","07-3551501",120.326854038963,22.7267715989431
"7_11","新楠梓門市","112260","高雄市楠梓區中陽里楠梓新路188號188-1號1樓","07-3524954",120.325059530145,22.7263695488143
"7_11","加群門市","896481","高雄市楠梓區加昌里40鄰樂群路153號155號1樓","07-3636174",120.297015727823,22.7182627943817
"7_11","樂民門市","214205","高雄市楠梓區加昌里壽民路60號1樓","07-3634607",120.295610594098,22.7209043443454
"7_11","新加昌門市","237024","高雄市楠梓區加昌路275.277號","07-3644425",120.290099938421,22.7130222268074
"7_11","楠鎮門市","207296","高雄市楠梓區加昌路600-11號1樓","07-3640973",120.305125809416,22.719600379739
"7_11","歐士盟門市","900197","高雄市楠梓區右昌街619號","07-3644743",120.28499317697,22.7180734086521
"7_11","祥嘉門市","180919","高雄市楠梓區立民路33號","07-3538014",120.336952250351,22.741678530193
"7_11","盛田門市","951988","高雄市楠梓區享平里興楠路326號","07-3519446",120.332147530963,22.7296163274618
"7_11","金富門市","202132","高雄市楠梓區金和街170號","07-3647692",120.318438212793,22.7243818538336
"7_11","鑫建昌門市","239536","高雄市楠梓區建昌里右昌街148號","07-3637139",120.289953548225,22.7106049141964
"7_11","藍昌門市","177256","高雄市楠梓區建昌里後昌路1185號1187號1189號1樓","07-3642993",120.29056837241,22.7170964877121
"7_11","慶昌門市","197250","高雄市楠梓區後昌路722號","07-3680748",120.296865360301,22.7098572815665
"7_11","秀昌門市","120250","高雄市楠梓區後昌路858之2號1樓","07-3641295",120.294824566904,22.7121701143146
"7_11","校和門市","881685","高雄市楠梓區軍校路658號","07-3012204",120.293046134902,22.70679423363
"7_11","海科大門市","990570","高雄市楠梓區海專路143號145號1樓","07-3658863",120.314614900541,22.7243084540056
"7_11","德民門市","198002","高雄市楠梓區海專路400號","07-3010218",120.310088930352,22.7273233364515
"7_11","元昌門市","952741","高雄市楠梓區國昌里德民路900號902號","07-3644909",120.28972084648,22.721341154989
"7_11","欣清心門市","167547","高雄市楠梓區清豐二路16號","07-3533490",120.331931160762,22.7379763551501
"7_11","常德門市","198965","高雄市楠梓區清豐里常德路287號","07-3532424",120.336748879912,22.7364140169519
"7_11","麗景門市","217226","高雄市楠梓區清豐里旗楠路891號1樓","07-3532334",120.338594930193,22.7421003397615
"7_11","高昌門市","207654","高雄市楠梓區創新路615號","07-3539441",120.330466713106,22.7470380802657
"7_11","豐創門市","249027","高雄市楠梓區創新路76號78號80號1樓","07-3528747",120.324411923567,22.7401150111151
"7_11","高第一門市","207687","高雄市楠梓區創新路950號1樓","07-3533481",120.331710259487,22.7506194001465
"7_11","晉興門市","209487","高雄市楠梓區惠心街80號1樓","07-3648418",120.322404353681,22.7294035615195
"7_11","惠心門市","239592","高雄市楠梓區惠民里高楠公路1764之1號","07-3600709",120.321566895519,22.7285117417922
"7_11","都會門市","241540","高雄市楠梓區惠豐里德民路115號","07-3641804",120.316654231318,22.7304930972618
"7_11","日明門市","154574","高雄市楠梓區楠梓加工出口區第二園區研發路66號3樓","07-3632411",120.33000409647,22.7301642753612
"7_11","明月門市","180849","高雄市楠梓區楠梓加工區第二園區創意北路1號","07-3633402",120.33000409647,22.7301642753612
"7_11","太子城門市","232144","高雄市楠梓區楠梓路263號265號267號","07-3536760",120.327311485913,22.7336170150585
"7_11","梓聖門市","141165","高雄市楠梓區瑞屏路80之5號之6號之7號1樓","07-3648745",120.311375458564,22.7239565461099
"7_11","新宏昌門市","970462","高雄市楠梓區裕昌里右昌街468號1樓","07-3654447",120.287726513857,22.7168046753797
"7_11","惠豐門市","230975","高雄市楠梓區壽豐路517號519號521號","07-3601727",120.293959898771,22.7239339120094
"7_11","惠民門市","131478","高雄市楠梓區翠屏里惠民路88號1樓","07-3643954",120.297681955997,22.724438317563
"7_11","雙德門市","143242","高雄市楠梓區翠屏里德惠路66號1樓","07-3010369",120.303046051614,22.7271332162863
"7_11","德祥門市","129040","高雄市楠梓區翠屏里德賢路246號","07-3661723",120.305482266118,22.7266258700981
"7_11","德賢門市","935883","高雄市楠梓區翠屏里德賢路594號596號","07-3662023",120.300339604818,22.7256826253237
"7_11","好事登門市","197238","高雄市楠梓區鳳楠路235號朝明路233號","07-3526754",120.329286141507,22.7255445825409
"7_11","四季春門市","208989","高雄市楠梓區鳳楠路82號1樓","07-3534628",120.3315279416,22.722673079069
"7_11","廣昌門市","913067","高雄市楠梓區廣昌里廣昌街140號","07-3608353",120.286485445963,22.7083057040129
"7_11","日星門市","180908","高雄市楠梓區德賢路88號","07-3647814",120.309077719722,22.7279414110988
"7_11","亞新門市","960133","高雄市楠梓區樂群路76號","07-3659953",120.297961288161,22.7166775123865
"7_11","新後昌門市","111832","高雄市楠梓區錦屏里後昌路115號1樓","07-3646497",120.310814971541,22.7186930258588
"7_11","盛合門市","207894","高雄市楠梓區藍田里藍田路72號1樓","07-3647948",120.294570393394,22.7269277105221
"7_11","學安門市","179816","高雄市楠梓區藍田路816號","07-3643028",120.282247430559,22.7281886356061
"7_11","學高門市","216832","高雄市楠梓區藍田路962.966號","07-3646746",120.275517724761,22.7243746630782
"7_11","藍田門市","250212","高雄市楠梓區藍昌路379號1樓","07-3647132",120.291366513475,22.7261598501837
"7_11","安合門市","183712","高雄市楠梓區藍昌路420號","07-3643261",120.292279850024,22.7299762367512
"7_11","路園門市","932172","高雄市路竹區下坑里太平路342-2號","07-6952504",120.290198055861,22.8679393292958
"7_11","合行門市","200527","高雄市路竹區大同路168.170.170-1號","07-6964712",120.266108195911,22.8628017664305
"7_11","路好門市","114200","高雄市路竹區大社路162號","07-6964450",120.264277904148,22.8652257976321
"7_11","高苑門市","184830","高雄市路竹區中山路1821號","07-6960040",120.266450765889,22.8410932806593
"7_11","元茗門市","239178","高雄市路竹區中正路172號172之1號","07-6966748",120.263658133752,22.8545179213585
"7_11","北嶺門市","966980","高雄市路竹區北嶺里中山南路221號","07-6969439",120.269965376132,22.8209074046609
"7_11","路飛門市","196512","高雄市路竹區竹東里中山路465號","07-6965195",120.256012763763,22.8691215287264
"7_11","華中門市","174235","高雄市路竹區竹南里中華路124號","07-6969279",120.25778738573,22.8571436406115
"7_11","路科門市","131696","高雄市路竹區社南里大社路42號42之1號46號1樓","07-6075828",120.261839993822,22.8625807821571
"7_11","路嘉門市","199005","高雄市路竹區後鄉路37號1樓之1.2","07-6955480",120.245780505852,22.8439746644832
"7_11","一揚門市","215220","高雄市路竹區國昌路1號","07-6977478",120.26095253708,22.8540139939548
"7_11","辰皓門市","150701","高雄市路竹區國昌路312號","07-6965194",120.253401199624,22.8565664035125
"7_11","竹滬門市","163475","高雄市路竹區華正路390號","07-6983035",120.22798651074,22.8597725939339
"7_11","群創八門市","183549","高雄市路竹區路科十路11號1樓","07-6955604",120.250118229797,22.8378188283756
"7_11","路邦門市","232074","高雄市路竹區路科五路35號1樓","07-6955514",120.255204580958,22.832124649884
"7_11","環球門市","151922","高雄市路竹區環球路201之27號","07-6961045",120.270569512505,22.8798742081204
"7_11","路新門市","209199","高雄市路竹區環球路77-5號","07-6952564",120.291764341337,22.878317629448
"7_11","內惟門市","935768","高雄市鼓山區九如四路1432號1434號","07-5879203",120.279401783878,22.6588158007452
"7_11","新前鋒門市","206813","高雄市鼓山區九如四路1999.2001號","07-5884086",120.285733574436,22.6686245385783
"7_11","民強門市","844893","高雄市鼓山區九如四路706號708號710號712號","07-5214862",120.27924671249,22.6502899610662
"7_11","昶玖門市","912145","高雄市鼓山區九如四路929號931號","07-5519575",120.278768172906,22.6546455089862
"7_11","藏美門市","238005","高雄市鼓山區光榮里西藏街6號1樓","07-5219533",120.281144051885,22.6549152723244
"7_11","華榮門市","238773","高雄市鼓山區明倫路149號","07-5528746",120.29823150118,22.6644051015312
"7_11","享順門市","211664","高雄市鼓山區明華路335號337號","07-5522439",120.301755230492,22.6632945845601
"7_11","美珍門市","158897","高雄市鼓山區明誠四路23號","07-5502901",120.291418503868,22.660922107192
"7_11","明榮門市","170266","高雄市鼓山區明誠里明華路204號","07-5542062",120.297283108884,22.6630402621885
"7_11","文信門市","249016","高雄市鼓山區明誠里南屏路527號529號","07-5536265",120.300306425638,22.6644171390987
"7_11","鑫博門市","981613","高雄市鼓山區明誠里博愛二路345號1樓","07-5554632",120.302949238198,22.6634248492588
"7_11","祥裕門市","213741","高雄市鼓山區明誠里裕誠路1610號1612號","07-5546011",120.294133134144,22.6622457800463
"7_11","海青門市","237884","高雄市鼓山區青海路641號1樓","07-5219140",120.276395145484,22.651672678313
"7_11","富農門市","231576","高雄市鼓山區南屏路857號","07-5224661",120.300457529419,22.6567308688251
"7_11","建榮門市","183262","高雄市鼓山區建榮路180號1樓","07-5851507",120.276681368323,22.6603562764329
"7_11","人田門市","182904","高雄市鼓山區美術東二路7號","07-5524392",120.287723972217,22.6516761941101
"7_11","美朵門市","194778","高雄市鼓山區美術東四路132號136號1樓","07-5224841",120.290083119768,22.6528004096806
"7_11","美賢門市","166924","高雄市鼓山區美術東四路430號","07-5224914",120.290440785429,22.6591869062653
"7_11","榮夏門市","185202","高雄市鼓山區華榮路387號1樓","07-5524255",120.295199717312,22.6681877642179
"7_11","華豐門市","213729","高雄市鼓山區華豐里裕誠路1160號明倫路138號","07-5524610",120.29786448471,22.6660230025945
"7_11","裕東門市","201162","高雄市鼓山區裕誠路1946號1樓","07-5525924",120.294001952654,22.6591122847827
"7_11","鼓山門市","142319","高雄市鼓山區鼓山二路125之1號127號127之1號1樓","07-5215439",120.280775208166,22.6366421069079
"7_11","光化門市","210410","高雄市鼓山區鼓山二路33號","07-5316841",120.281013638719,22.6308092060139
"7_11","柴山門市","979089","高雄市鼓山區鼓山三路49號51號","07-5327121",120.275279656787,22.6565160863967
"7_11","銀川門市","210421","高雄市鼓山區鼓山三路8-25號1樓","07-5313970",120.277106310672,22.6485707976207
"7_11","慶豐門市","217097","高雄市鼓山區慶豐街1號","07-5524180",120.292901815096,22.6662847726306
"7_11","順屏門市","966359","高雄市鼓山區龍子里大順一路825號","07-5222541",120.300379749746,22.6553066004776
"7_11","順德門市","177555","高雄市鼓山區龍子里大順一路860號1樓","07-5538510",120.296826572488,22.6548589359327
"7_11","農神門市","990237","高雄市鼓山區龍子里神農路183號185號1樓","07-5228389",120.297343316288,22.6576896908871
"7_11","誠美門市","240156","高雄市鼓山區龍子里裕誠路2080號","07-5525694",120.293843304439,22.6560954063965
"7_11","美南門市","238810","高雄市鼓山區龍水二路1.3號","07-5225456",120.284091102007,22.6494863078068
"7_11","美藝門市","120191","高雄市鼓山區龍水里美術東二路103號1樓","07-5529812",120.287927958265,22.6541673887416
"7_11","高美門市","200918","高雄市鼓山區龍水里美術東二路181號","07-5224427",120.288311825438,22.6625730620025
"7_11","龍順門市","210959","高雄市鼓山區龍德路87號","07-5523961",120.301047902019,22.6540258027236
"7_11","鼓波門市","114196","高雄市鼓山區臨海二路45-1號","07-5312364",120.27179701582,22.6229559759366
"7_11","哨臨門市","229414","高雄市鼓山區臨海二路52號1樓52-1號1樓","07-5310489",120.270606766193,22.6239710680419
"7_11","臨海門市","201092","高雄市鼓山區臨海二路8號","07-5311392",120.274451320737,22.6217578401806
"7_11","旗盟門市","966533","高雄市旗山區大德里延平一路710-1號","07-6629041",120.483055621871,22.883291318175
"7_11","旗山門市","831554","高雄市旗山區中山路72號","07-6615807",120.48213179453,22.8869718342342
"7_11","泰毅門市","880394","高雄市旗山區太平里旗南一路121號","07-6615136",120.478626217556,22.882972028942
"7_11","永久門市","993177","高雄市旗山區延平一路446號1樓","07-6622531",120.483145630152,22.8917102855897
"7_11","新林眾門市","911108","高雄市旗山區延平一路78-1號","07-6624077",120.482197941845,22.8981513727782
"7_11","新旗美門市","972516","高雄市旗山區東平里延平二路136號","07-6629434",120.496553280614,22.8830716706594
"7_11","新永光門市","903901","高雄市旗山區南洲里旗南二路91之1號","07-6662848",120.46338378833,22.8396166558672
"7_11","圓興門市","111382","高雄市旗山區旗甲路二段373號1樓","07-6692934",120.497634651623,22.9233874059049
"7_11","新旗聖門市","970945","高雄市旗津區中洲二路83號85號","07-5714983",120.29761507835,22.5745114148656
"7_11","旗海門市","136266","高雄市旗津區中洲三路579號","07-5714206",120.272630277057,22.6074033120885
"7_11","旗皇門市","982317","高雄市旗津區中華里旗津三路900巷1號3號","07-5713430",120.272386847567,22.6052362577973
"7_11","旗廟門市","201380","高雄市旗津區永安里廟前路12號1樓","07-5712330",120.267815942687,22.6115860440588
"7_11","旗津門市","239189","高雄市旗津區海岸路9號","07-5719252",120.269444706733,22.6139143985506
"7_11","貝殼門市","192864","高雄市旗津區復興里旗津三路356.358號","07-5717026",120.267899020014,22.6109130793942
"7_11","鳳南門市","240835","高雄市鳳山區二甲里鳳南一路25號27號","07-7963845",120.340684762795,22.5935462501313
"7_11","甲誠門市","198390","高雄市鳳山區三誠路76.78.80號","07-8310712",120.322737235534,22.5956013787109
"7_11","大洋門市","874610","高雄市鳳山區大明路142號144號","07-7664074",120.341801929293,22.6098506409256
"7_11","迦恩門市","211778","高雄市鳳山區中山東路192巷86號","07-7024854",120.378007746287,22.6246527248071
"7_11","瑞竹門市","249290","高雄市鳳山區中山東路209-1及209-2號1樓","07-7407954",120.369710380345,22.6239733761094
"7_11","中東門市","854443","高雄市鳳山區中山東路88號","07-7439740",120.372364405056,22.6246171997955
"7_11","鳳凌門市","180300","高雄市鳳山區中山路223.225.227號","07-7405747",120.354038684614,22.6160640331507
"7_11","統崙門市","113090","高雄市鳳山區中民里中崙四路6號8號1樓","07-7536645",120.352562554216,22.5996880404877
"7_11","鳳和門市","956167","高雄市鳳山區中和里自由路204號206號","07-7990060",120.349446384113,22.6256070633356
"7_11","新崙門市","198459","高雄市鳳山區中崙路501.503.505號","07-7538353",120.354351065658,22.6005786875188
"7_11","南華門市","136004","高雄市鳳山區五甲二路232號","07-7713883",120.339839005819,22.6010971029893
"7_11","武慶門市","865513","高雄市鳳山區五武漢里武慶二路52號54號","07-7167387",120.333053318281,22.6111410533424
"7_11","欣福誠門市","982502","高雄市鳳山區五福里五甲三路75號77號1樓","07-7684187",120.326704268986,22.5919388406286
"7_11","德文門市","993317","高雄市鳳山區文山里八德路197號","07-7677524",120.358079701326,22.6381473558381
"7_11","美澄門市","136657","高雄市鳳山區文山里八德路二段116號","07-7779914",120.355072092635,22.6430789849763
"7_11","龍平門市","208990","高雄市鳳山區文平街210號","07-7775941",120.351034706017,22.6430803032914
"7_11","鳳文門市","110068","高雄市鳳山區文英里文衡路50號1樓","07-7104580",120.358216564214,22.633396827152
"7_11","文建門市","135263","高雄市鳳山區文福里文化西路35號1樓","07-7676924",120.347468244803,22.6350672639852
"7_11","青建門市","900577","高雄市鳳山區文福里建國路三段295號","07-7417414",120.350787565076,22.6372051716382
"7_11","亮宏門市","170532","高雄市鳳山區文德里文衡路558號1樓","07-7851397",120.347734023177,22.6416381845787
"7_11","翔富門市","942755","高雄市鳳山區文德里濱山街12號1樓","07-7805459",120.351160660932,22.6455735653697
"7_11","文衡門市","990732","高雄市鳳山區文衡里八德路305號1樓","07-7677689",120.354900561925,22.6386425769147
"7_11","青文門市","190019","高雄市鳳山區文衡里文衡路343號","07-7776482",120.355100071334,22.6401909321903
"7_11","文龍門市","208532","高雄市鳳山區文龍東路199號","07-7197683",120.369483572574,22.6407248262911
"7_11","華鳳門市","167499","高雄市鳳山區北昌路10號","07-7334871",120.373016051124,22.6451421664878
"7_11","鳳駿門市","186375","高雄市鳳山區北門里鳳松路108.110.112號1樓","07-7407770",120.364334879806,22.6424240419524
"7_11","七老爺門市","126362","高雄市鳳山區正義里鳳甲路491號493號","07-7929712",120.345930081799,22.597331997018
"7_11","甲智門市","207481","高雄市鳳山區甲智路103號","07-7924107",120.3435831162,22.5980329613686
"7_11","光泰門市","182476","高雄市鳳山區光復路65號1樓(B室)1樓部分","07-7904495",120.360183177176,22.6288548094977
"7_11","協和門市","202165","高雄市鳳山區自由路229號2樓231號1樓2樓","07-7102783",120.350197073444,22.6254642592065
"7_11","鳳東門市","902425","高雄市鳳山區和德里中山路63號","07-7199560",120.360685848269,22.6211297316551
"7_11","高鳳門市","158901","高雄市鳳山區忠義里中山西路398號400號","07-7460354",120.340192341717,22.629268086255
"7_11","俊瑋門市","942847","高雄市鳳山區忠義里光復路一段193號","07-7410481",120.349377806898,22.6291406968161
"7_11","鳳城門市","240053","高雄市鳳山區杭州西街111號1樓","07-7829606",120.374100338163,22.6199229175894
"7_11","建武門市","935621","高雄市鳳山區武松里建國路二段2號","07-7470282",120.363756284704,22.6354116261761
"7_11","展奇門市","207492","高雄市鳳山區青年路2段169號1.2樓","07-7775327",120.349914894026,22.6346013799163
"7_11","澄清湖門市","183206","高雄市鳳山區青年路二段596號.598巷2.4號1.2樓","07-7808096",120.348630780954,22.6464560835425
"7_11","森和門市","967237","高雄市鳳山區南和里16鄰林森路203號","07-7684826",120.334491059947,22.594731909673
"7_11","超全門市","228536","高雄市鳳山區海洋一路31號1樓","07-7675762",120.342432484469,22.6100758515966
"7_11","新新甲門市","981026","高雄市鳳山區海洋里海洋二路57號59號1樓","07-7673969",120.346876458963,22.6110686680612
"7_11","海新門市","996589","高雄市鳳山區國隆里新富路590巷13號15號","07-7659203",120.349454419019,22.6143869253446
"7_11","工協門市","136288","高雄市鳳山區埤頂里建國路一段79號1樓","07-7020916",120.377036096983,22.6356647342047
"7_11","鳳曹門市","906335","高雄市鳳山區曹公里曹公路59號","07-7474150",120.356997231131,22.6291669061161
"7_11","鳳山站門市","195678","高雄市鳳山區曹公路137號","07-7194333",120.357191359429,22.6317286250188
"7_11","善志門市","240857","高雄市鳳山區善志街27號","07-7260748",120.335599405479,22.6018029789076
"7_11","鳳新門市","155072","高雄市鳳山區新康街241號243號245號1樓","07-7675107",120.344194542645,22.612163367934
"7_11","大強門市","211480","高雄市鳳山區新強里大明路193號","07-7659211",120.341430932639,22.6108599676844
"7_11","來家門市","122485","高雄市鳳山區新強里崗山北街36號38號1樓","07-7224077",120.337649979239,22.610458940918
"7_11","富凱門市","171579","高雄市鳳山區新富路385號1樓","07-7631240",120.348353707641,22.6158665293959
"7_11","博瑞門市","185752","高雄市鳳山區瑞興里博愛路221號223號","07-7458935",120.370137207288,22.6290398711736
"7_11","瑞順門市","208093","高雄市鳳山區瑞興路216號1樓","07-7194697",120.366647797953,22.627686868582
"7_11","建泰門市","930062","高雄市鳳山區誠義路2號","07-7538356",120.360800119742,22.6076421826781
"7_11","鳳埤門市","164526","高雄市鳳山區過埤里過埤路170號","07-7924286",120.363080645657,22.5903552794985
"7_11","鳳頂門市","980252","高雄市鳳山區過埤里鳳頂路285號1樓","07-7928892",120.358596641105,22.5930856340584
"7_11","鳳仁門市","214032","高雄市鳳山區鳳仁路174號","07-7109588",120.370684033349,22.6362167811763
"7_11","鳳來門市","155407","高雄市鳳山區鳳甲路2號","07-7927309",120.337713120087,22.5911461339754
"7_11","鳳陽門市","216957","高雄市鳳山區鳳林路97號1樓","07-7026091",120.375177382605,22.6225329483286
"7_11","興仁門市","990662","高雄市鳳山區興仁里五甲一路204號206號1樓","07-7454010",120.355166641943,22.6187481779978
"7_11","龍鎮門市","240846","高雄市鳳山區龍成路58.60.62號","07-8418510",120.330662486689,22.5989497972408
"7_11","牛潮埔門市","953869","高雄市鳳山區鎮北里鳳北路60之17號","07-7356353",120.367292825857,22.6412943453094
"7_11","黃埔門市","161491","高雄市鳳山區鎮東里光遠路73號","07-7478806",120.366275442874,22.6237533107783
"7_11","天虹門市","240732","高雄市鳳山區鎮南里五甲二路744號","07-7684836",120.328697292472,22.5938279289071
"7_11","新保泰門市","135746","高雄市鳳山區鎮南里龍成路242-1號","07-7684815",120.33079927603,22.5992025963389
"7_11","橋鄰門市","188393","高雄市橋頭區仕隆里成功南路151號1樓","07-6112945",120.312759363649,22.7521478929483
"7_11","新隆豐門市","164032","高雄市橋頭區仕隆里隆豐路275號","07-6126956",120.30845645867,22.7526439453691
"7_11","仕豐門市","216256","高雄市橋頭區仕豐路61號1樓","07-6113845",120.307422392302,22.7506372196723
"7_11","甲圍門市","947244","高雄市橋頭區甲北里甲圍路71號","07-6130787",120.296068531388,22.7430495226319
"7_11","侑群門市","209937","高雄市橋頭區甲昌路227號","07-6116747",120.293277918386,22.7364700992892
"7_11","仕隆門市","978123","高雄市橋頭區白樹里32鄰白樹路53號","07-6120711",120.305119782444,22.7585979321239
"7_11","五里林門市","131766","高雄市橋頭區東林里里林東路20號","07-6119640",120.293499759976,22.7627919965235
"7_11","萬達門市","230377","高雄市橋頭區經武路60號1樓2樓","07-6110460",120.316186866758,22.7429390326888
"7_11","森之丘門市","210708","高雄市橋頭區橋新七路1號1樓","07-6114493",120.316580122954,22.7378850997589
"7_11","中民門市","131489","高雄市燕巢區中民路712號714號","07-6143482",120.358755211891,22.7932595940734
"7_11","安招門市","954781","高雄市燕巢區安招里安東街380號","07-6143179",120.342879011409,22.7910387427522
"7_11","瓊林門市","200240","高雄市燕巢區安招路1059號1樓","07-6143432",120.316842720265,22.786422858613
"7_11","燕巢門市","163718","高雄市燕巢區西燕里中民路612號","07-6168128",120.361470525743,22.7934323964732
"7_11","高應大門市","142412","高雄市燕巢區深中路58號1樓","07-6154009",120.405463376188,22.7925898405083
"7_11","旗鳳門市","911854","高雄市燕巢區鳳雄里鳳旗路167號169號","07-6154139",120.355776503561,22.753985821767
"7_11","鳳雄門市","208749","高雄市燕巢區鳳雄里鳳旗路26-1號","07-6155028",120.35710233243,22.7557442771287
"7_11","華輝門市","151829","高雄市燕巢區橫山里橫山路59號","07-6154213",120.374968192589,22.7646280075954
"7_11","樹科門市","155485","高雄市燕巢區橫山路90之1號","07-6154902",120.374779000798,22.7649675407728
"7_11","彌盛門市","198644","高雄市彌陀區中正路246號","07-6106141",120.248165573655,22.7841106852863
"7_11","彌安門市","229241","高雄市彌陀區文安路1-1號1樓1-2號1樓","07-6197931",120.240372002884,22.7942577323396
"7_11","彌進門市","138871","高雄市彌陀區彌陀里進學路33號","07-6104803",120.247407957761,22.7773686919264
"7_11","鹽埕門市","832915","高雄市鹽埕區大仁路139號瀨南路172號","07-5320626",120.283394677936,22.6261682832258
"7_11","仁勇門市","960029","高雄市鹽埕區大公路二號","07-5329630",120.282894033887,22.628415397696
